Customer ID,Full Name,Date of Purchase,Age,State,REGION,MTN Device,Gender,Satisfaction Rate,Customer Review,Customer Tenure in months,Subscription Plan,Unit Price,Number of Times Purchased,Total Revenue,Data Usage,Customer Churn Status,Reasons for Churn
CUST0461,Halima Walker,Mar-25,29,Niger,North Central,Mobile SIM Card,Male,4,Very Good,53,3.2GB 2-Day Plan,"?1,000.00",5,"?5,000.00",12.91,Yes,High Call Tarriffs
CUST0461,Halima Walker,Mar-25,29,Niger,North Central,Broadband MiFi,Male,4,Very Good,53,60GB Monthly Broadband Plan,"?14,500.00",3,"?43,500.00",43.35,Yes,High Call Tarriffs
CUST0462,Ejiro Brown,Mar-25,67,Bauchi,North East,Mobile SIM Card,Female,5,Excellent,56,12.5GB Monthly Plan,"?5,500.00",14,"?77,000.00",146.48,No,
CUST0462,Ejiro Brown,Mar-25,67,Bauchi,North East,5G Broadband Router,Female,5,Excellent,56,300GB FUP Monthly Unlimited,"?30,000.00",5,"?150,000.00",29.3,No,
CUST0463,Grace Bell,Feb-25,74,Borno,North East,4G Router,Male,4,Very Good,45,65GB Monthly Plan,"?16,000.00",14,"?224,000.00",120.52,No,
CUST0463,Grace Bell,Feb-25,74,Borno,North East,5G Broadband Router,Male,4,Very Good,45,150GB FUP Monthly Unlimited,"?20,000.00",19,"?380,000.00",24.61,No,
CUST0463,Grace Bell,Feb-25,74,Borno,North East,Mobile SIM Card,Male,4,Very Good,45,1GB+1.5mins Daily Plan,?500.00,5,"?2,500.00",8.54,No,
CUST0464,Ifeanyi Smith,Mar-25,63,Abia,South East,Mobile SIM Card,Female,4,Very Good,20,2.5GB 2-Day Plan,?900.00,10,"?9,000.00",187.4,Yes,Poor Customer Service
CUST0465,Abubakar Ross,Jan-25,43,Enugu,South East,Mobile SIM Card,Female,5,Excellent,1,12.5GB Monthly Plan,"?5,500.00",19,"?104,500.00",114.83,No,
CUST0466,Alabo Escobar,Feb-25,59,Jigawa,North West,Mobile SIM Card,Female,2,Fair,54,12.5GB Monthly Plan,"?5,500.00",11,"?60,500.00",30.22,No,
CUST0466,Alabo Escobar,Feb-25,59,Jigawa,North West,5G Broadband Router,Female,2,Fair,54,150GB FUP Monthly Unlimited,"?20,000.00",20,"?400,000.00",160.06,No,
CUST0467,Ibim Hunter,Jan-25,65,Osun,South West,Broadband MiFi,Female,4,Very Good,22,120GB Monthly Broadband Plan,"?24,000.00",10,"?240,000.00",126.21,No,
CUST0467,Ibim Hunter,Jan-25,65,Osun,South West,Mobile SIM Card,Female,4,Very Good,22,16.5GB+10mins Monthly Plan,"?6,500.00",18,"?117,000.00",129.21,No,
CUST0467,Ibim Hunter,Jan-25,65,Osun,South West,5G Broadband Router,Female,4,Very Good,22,150GB FUP Monthly Unlimited,"?20,000.00",20,"?400,000.00",38.89,No,
CUST0468,David Boone,Jan-25,22,Bauchi,North East,4G Router,Male,5,Excellent,49,65GB Monthly Plan,"?16,000.00",7,"?112,000.00",55.36,No,
CUST0469,Halima Matthews,Jan-25,72,Katsina,North West,5G Broadband Router,Female,4,Very Good,26,450GB 3-Month Broadband Plan,"?75,000.00",1,"?75,000.00",36.51,No,
CUST0470,Sarah Gordon,Jan-25,56,Jigawa,North West,4G Router,Female,1,Poor,6,25GB Monthly Plan,"?9,000.00",5,"?45,000.00",153.78,No,
CUST0470,Sarah Gordon,Jan-25,56,Jigawa,North West,Broadband MiFi,Female,1,Poor,6,300GB FUP Monthly Unlimited,"?30,000.00",6,"?180,000.00",190.46,No,
CUST0471,Sade Wagner,Jan-25,57,Enugu,South East,4G Router,Male,3,Good,46,25GB Monthly Plan,"?9,000.00",4,"?36,000.00",51.96,No,
CUST0471,Sade Wagner,Jan-25,57,Enugu,South East,Mobile SIM Card,Male,3,Good,46,2.5GB 2-Day Plan,?900.00,20,"?18,000.00",40.91,No,
CUST0472,Halima Adams,Mar-25,79,Zamfara,North West,Mobile SIM Card,Female,1,Poor,8,2.5GB 2-Day Plan,?900.00,8,"?7,200.00",81.8,No,
CUST0472,Halima Adams,Mar-25,79,Zamfara,North West,Broadband MiFi,Female,1,Poor,8,30GB Monthly Broadband Plan,"?9,000.00",19,"?171,000.00",54.2,No,
CUST0472,Halima Adams,Mar-25,79,Zamfara,North West,4G Router,Female,1,Poor,8,65GB Monthly Plan,"?16,000.00",18,"?288,000.00",49.64,No,
CUST0473,Amaka Jackson,Feb-25,54,Kogi,North Central,4G Router,Female,2,Fair,6,165GB Monthly Plan,"?35,000.00",18,"?630,000.00",192.29,No,
CUST0474,Alabo Moreno,Mar-25,21,Lagos,South West,5G Broadband Router,Female,2,Fair,54,450GB 3-Month Broadband Plan,"?75,000.00",7,"?525,000.00",199.85,Yes,Fast Data Consumption
CUST0474,Alabo Moreno,Mar-25,21,Lagos,South West,Mobile SIM Card,Female,2,Fair,54,16.5GB+10mins Monthly Plan,"?6,500.00",6,"?39,000.00",56.62,Yes,Fast Data Consumption
CUST0475,David Park,Jan-25,24,Abia,South East,Mobile SIM Card,Male,2,Fair,26,16.5GB+10mins Monthly Plan,"?6,500.00",11,"?71,500.00",191.5,No,
CUST0475,David Park,Jan-25,24,Abia,South East,Broadband MiFi,Male,2,Fair,26,300GB FUP Monthly Unlimited,"?30,000.00",15,"?450,000.00",127.22,No,
CUST0476,Zainab Lam,Jan-25,47,Niger,North Central,4G Router,Female,5,Excellent,14,165GB Monthly Plan,"?35,000.00",1,"?35,000.00",1.35,No,
CUST0476,Zainab Lam,Jan-25,47,Niger,North Central,5G Broadband Router,Female,5,Excellent,14,300GB FUP Monthly Unlimited,"?30,000.00",16,"?480,000.00",82.93,No,
CUST0476,Zainab Lam,Jan-25,47,Niger,North Central,Broadband MiFi,Female,5,Excellent,14,60GB Monthly Broadband Plan,"?14,500.00",3,"?43,500.00",107.86,No,
CUST0478,Ifeanyi Ballard,Jan-25,75,Gombe,North East,5G Broadband Router,Male,2,Fair,29,150GB FUP Monthly Unlimited,"?20,000.00",10,"?200,000.00",163.35,No,
CUST0478,Ifeanyi Ballard,Jan-25,75,Gombe,North East,Broadband MiFi,Male,2,Fair,29,150GB FUP Monthly Unlimited,"?20,000.00",16,"?320,000.00",47.23,No,
CUST0479,Ejiro Stewart,Feb-25,20,Akwa Ibom,South South,Mobile SIM Card,Female,1,Poor,58,16.5GB+10mins Monthly Plan,"?6,500.00",18,"?117,000.00",99.06,Yes,Better Offers from Competitors
CUST0479,Ejiro Stewart,Feb-25,20,Akwa Ibom,South South,Broadband MiFi,Female,1,Poor,58,150GB FUP Monthly Unlimited,"?20,000.00",19,"?380,000.00",132.14,Yes,Better Offers from Competitors
CUST0479,Ejiro Stewart,Feb-25,20,Akwa Ibom,South South,4G Router,Female,1,Poor,58,10GB+10mins Monthly Plan,"?4,500.00",5,"?22,500.00",13.54,Yes,Better Offers from Competitors
CUST0480,Kunle Goodwin,Mar-25,32,Edo,South South,5G Broadband Router,Male,2,Fair,57,1.5TB Yearly Broadband Plan,"?150,000.00",14,"?2,100,000.00",0.89,No,
CUST0481,Sade Reed,Jan-25,57,Kwara,North Central,Broadband MiFi,Female,5,Excellent,18,150GB FUP Monthly Unlimited,"?20,000.00",14,"?280,000.00",9.87,No,
CUST0481,Sade Reed,Jan-25,57,Kwara,North Central,5G Broadband Router,Female,5,Excellent,18,1.5TB Yearly Broadband Plan,"?150,000.00",13,"?1,950,000.00",63.59,No,
CUST0482,Bala Gibson,Feb-25,58,Katsina,North West,4G Router,Male,4,Very Good,48,10GB+10mins Monthly Plan,"?4,500.00",3,"?13,500.00",66.18,No,
CUST0484,Ngozi Chan,Jan-25,76,Imo,South East,Broadband MiFi,Female,3,Good,54,120GB Monthly Broadband Plan,"?24,000.00",4,"?96,000.00",124.1,No,
CUST0485,Alabo Anderson,Jan-25,31,Katsina,North West,Broadband MiFi,Male,4,Very Good,59,60GB Monthly Broadband Plan,"?14,500.00",20,"?290,000.00",11.43,No,
CUST0485,Alabo Anderson,Jan-25,31,Katsina,North West,Mobile SIM Card,Male,4,Very Good,59,20GB Monthly Plan,"?7,500.00",2,"?15,000.00",13.63,No,
CUST0485,Alabo Anderson,Jan-25,31,Katsina,North West,5G Broadband Router,Male,4,Very Good,59,30GB Monthly Broadband Plan,"?9,000.00",13,"?117,000.00",59.34,No,
CUST0486,Tamuno Hudson,Jan-25,28,Kogi,North Central,Broadband MiFi,Male,4,Very Good,56,30GB Monthly Broadband Plan,"?9,000.00",11,"?99,000.00",91.09,No,
CUST0486,Tamuno Hudson,Jan-25,28,Kogi,North Central,4G Router,Male,4,Very Good,56,10GB+10mins Monthly Plan,"?4,500.00",1,"?4,500.00",22.05,No,
CUST0487,Kunle Gilmore,Jan-25,40,Borno,North East,4G Router,Female,4,Very Good,23,10GB+10mins Monthly Plan,"?4,500.00",2,"?9,000.00",159.51,No,
CUST0487,Kunle Gilmore,Jan-25,40,Borno,North East,Broadband MiFi,Female,4,Very Good,23,150GB FUP Monthly Unlimited,"?20,000.00",14,"?280,000.00",62.68,No,
CUST0488,Michael Jones,Jan-25,61,Abia,South East,5G Broadband Router,Male,3,Good,10,300GB FUP Monthly Unlimited,"?30,000.00",17,"?510,000.00",11.93,No,
CUST0488,Michael Jones,Jan-25,61,Abia,South East,Broadband MiFi,Male,3,Good,10,120GB Monthly Broadband Plan,"?24,000.00",14,"?336,000.00",171.81,No,
CUST0489,Oghene Wilson,Jan-25,41,Benue,North Central,Mobile SIM Card,Male,3,Good,51,7GB Monthly Plan,"?3,500.00",14,"?49,000.00",123.41,Yes,Fast Data Consumption
CUST0489,Oghene Wilson,Jan-25,41,Benue,North Central,5G Broadband Router,Male,3,Good,51,200GB Monthly Broadband Plan,"?25,000.00",15,"?375,000.00",32.87,Yes,Fast Data Consumption
CUST0489,Oghene Wilson,Jan-25,41,Benue,North Central,4G Router,Male,3,Good,51,65GB Monthly Plan,"?16,000.00",1,"?16,000.00",99.44,Yes,Fast Data Consumption
CUST0490,Nura Cox,Jan-25,45,Sokoto,North West,4G Router,Male,3,Good,16,10GB+10mins Monthly Plan,"?4,500.00",1,"?4,500.00",165.3,No,
CUST0490,Nura Cox,Jan-25,45,Sokoto,North West,Mobile SIM Card,Male,3,Good,16,7GB Monthly Plan,"?3,500.00",12,"?42,000.00",2.47,No,
CUST0491,Funke Smith,Feb-25,30,Plateau,North Central,Broadband MiFi,Female,5,Excellent,29,150GB FUP Monthly Unlimited,"?20,000.00",6,"?120,000.00",39.97,No,
CUST0491,Funke Smith,Feb-25,30,Plateau,North Central,Mobile SIM Card,Female,5,Excellent,29,500MB Daily Plan,?350.00,6,"?2,100.00",177.13,No,
CUST0492,Tega Kim,Feb-25,47,Enugu,South East,4G Router,Male,3,Good,2,165GB Monthly Plan,"?35,000.00",4,"?140,000.00",131.15,No,
CUST0493,Tega Fischer,Mar-25,42,Abia,South East,Mobile SIM Card,Female,3,Good,16,3.2GB 2-Day Plan,"?1,000.00",5,"?5,000.00",29.31,No,
CUST0493,Tega Fischer,Mar-25,42,Abia,South East,5G Broadband Router,Female,3,Good,16,60GB Monthly Broadband Plan,"?14,500.00",13,"?188,500.00",38.74,No,
CUST0493,Tega Fischer,Mar-25,42,Abia,South East,Broadband MiFi,Female,3,Good,16,300GB FUP Monthly Unlimited,"?30,000.00",14,"?420,000.00",63.93,No,
CUST0494,Halima Martin,Feb-25,21,Benue,North Central,4G Router,Female,3,Good,51,165GB Monthly Plan,"?35,000.00",3,"?105,000.00",42.24,Yes,High Call Tarriffs
CUST0494,Halima Martin,Feb-25,21,Benue,North Central,5G Broadband Router,Female,3,Good,51,1.5TB Yearly Broadband Plan,"?150,000.00",20,"?3,000,000.00",158.3,Yes,High Call Tarriffs
CUST0495,Kunle Brown,Mar-25,37,Zamfara,North West,5G Broadband Router,Female,4,Very Good,49,200GB Monthly Broadband Plan,"?25,000.00",16,"?400,000.00",105.33,No,
CUST0496,Grace Matthews,Jan-25,76,Akwa Ibom,South South,4G Router,Female,2,Fair,41,10GB+10mins Monthly Plan,"?4,500.00",13,"?58,500.00",61.55,Yes,Poor Customer Service
CUST0496,Grace Matthews,Jan-25,76,Akwa Ibom,South South,Mobile SIM Card,Female,2,Fair,41,1.5GB 2-Day Plan,?600.00,12,"?7,200.00",187.13,Yes,Poor Customer Service
CUST0497,Saidu Baker,Jan-25,26,Borno,North East,Broadband MiFi,Male,5,Excellent,19,60GB Monthly Broadband Plan,"?14,500.00",14,"?203,000.00",90.5,No,
CUST0497,Saidu Baker,Jan-25,26,Borno,North East,4G Router,Male,5,Excellent,19,165GB Monthly Plan,"?35,000.00",16,"?560,000.00",73.82,No,
CUST0497,Saidu Baker,Jan-25,26,Borno,North East,5G Broadband Router,Male,5,Excellent,19,200GB Monthly Broadband Plan,"?25,000.00",1,"?25,000.00",54.97,No,
CUST0498,Shehu Harris,Jan-25,72,Osun,South West,Broadband MiFi,Female,3,Good,42,150GB FUP Monthly Unlimited,"?20,000.00",3,"?60,000.00",20.13,No,
CUST0498,Shehu Harris,Jan-25,72,Osun,South West,4G Router,Female,3,Good,42,25GB Monthly Plan,"?9,000.00",7,"?63,000.00",8.14,No,
CUST0499,Tega Hood,Mar-25,41,Bayelsa,South South,5G Broadband Router,Female,2,Fair,20,30GB Monthly Broadband Plan,"?9,000.00",10,"?90,000.00",154.13,No,
CUST0500,Oghene Hamilton,Feb-25,67,Kebbi,North West,4G Router,Male,4,Very Good,31,165GB Monthly Plan,"?35,000.00",15,"?525,000.00",144.64,Yes,High Call Tarriffs
CUST0500,Oghene Hamilton,Feb-25,67,Kebbi,North West,Mobile SIM Card,Male,4,Very Good,31,7GB Monthly Plan,"?3,500.00",11,"?38,500.00",158.49,Yes,High Call Tarriffs
CUST0500,Oghene Hamilton,Feb-25,67,Kebbi,North West,Broadband MiFi,Male,4,Very Good,31,150GB FUP Monthly Unlimited,"?20,000.00",14,"?280,000.00",86.04,Yes,High Call Tarriffs
